# twogalaxies.dat nach 100 Schritten zu je 3.16e10 Sekunden.
902
     1e+31  3.076e+18  4.943e+18 -1.287e+06  8.057e+05
     1e+31  3.944e+18  4.763e+18 -1.132e+06  9.418e+05
     1e+31  4.805e+18  4.479e+18 -9.724e+05  1.047e+06
     1e+31   5.65e+18  4.095e+18 -8.117e+05  1.123e+06
     1e+31  6.472e+18  3.613e+18  -6.54e+05  1.174e+06
     1e+31  7.265e+18  3.037e+18 -5.019e+05  1.203e+06
     1e+31  8.023e+18  2.369e+18 -3.573e+05  1.213e+06
     1e+31  8.741e+18   1.61e+18 -2.216e+05  1.206e+06
     1e+31  9.411e+18   7.62e+17 -9.559e+04  1.186e+06
     1e+31  1.003e+19 -1.729e+17  2.026e+04  1.154e+06
     1e+31  1.059e+19 -1.194e+18  1.257e+05  1.113e+06
     1e+31  1.109e+19   -2.3e+18  2.209e+05  1.064e+06
     1e+31  1.151e+19 -3.489e+18  3.059e+05  1.009e+06
     1e+31  1.186e+19 -4.761e+18  3.811e+05  9.487e+05
     1e+31  1.212e+19 -6.115e+18  4.469e+05  8.855e+05
     1e+31  1.229e+19 -7.547e+18  5.037e+05    8.2e+05
     1e+31  1.236e+19 -9.058e+18   5.52e+05  7.529e+05
     1e+31  1.232e+19 -1.064e+19  5.923e+05  6.852e+05
     1e+31  1.215e+19  -1.23e+19  6.251e+05  6.175e+05
     1e+31  1.186e+19 -1.403e+19   6.51e+05  5.504e+05
     1e+31  1.143e+19 -1.582e+19  6.704e+05  4.844e+05
     1e+31  1.085e+19 -1.767e+19  6.838e+05  4.199e+05
     1e+31  1.011e+19 -1.957e+19  6.918e+05  3.571e+05
     1e+31  9.188e+18 -2.152e+19  6.947e+05  2.965e+05
     1e+31  8.083e+18 -2.351e+19   6.93e+05  2.382e+05
     1e+31   6.78e+18 -2.553e+19  6.871e+05  1.825e+05
     1e+31  5.265e+18 -2.756e+19  6.775e+05  1.294e+05
     1e+31  3.525e+18  -2.96e+19  6.645e+05  7.912e+04
     1e+31  1.548e+18 -3.164e+19  6.485e+05  3.173e+04
     1e+31 -6.791e+17 -3.364e+19  6.298e+05 -1.271e+04
     1e+31  -3.17e+18 -3.561e+19  6.087e+05 -5.418e+04
     1e+31 -5.936e+18 -3.751e+19  5.856e+05 -9.266e+04
     1e+31  -8.99e+18 -3.933e+19  5.608e+05 -1.281e+05
     1e+31 -1.234e+19 -4.105e+19  5.345e+05 -1.607e+05
     1e+31   -1.6e+19 -4.264e+19  5.069e+05 -1.903e+05
     1e+31 -1.999e+19 -4.406e+19  4.784e+05  -2.17e+05
     1e+31 -2.429e+19  -4.53e+19  4.491e+05 -2.408e+05
     1e+31 -2.893e+19 -4.631e+19  4.194e+05  -2.62e+05
     1e+31 -3.392e+19 -4.707e+19  3.892e+05 -2.804e+05
     1e+31 -3.924e+19 -4.753e+19  3.589e+05 -2.963e+05
     1e+31  -4.49e+19 -4.766e+19  3.287e+05 -3.096e+05
     1e+31 -5.091e+19 -4.741e+19  2.986e+05 -3.206e+05
     1e+31 -5.725e+19 -4.673e+19  2.688e+05 -3.292e+05
     1e+31 -6.392e+19 -4.559e+19  2.395e+05 -3.357e+05
     1e+31 -7.091e+19 -4.393e+19  2.107e+05 -3.401e+05
     1e+31  -7.82e+19 -4.169e+19  1.826e+05 -3.425e+05
     1e+31 -8.576e+19 -3.883e+19  1.554e+05  -3.43e+05
     1e+31 -9.359e+19 -3.529e+19  1.289e+05 -3.418e+05
     1e+31 -1.016e+20 -3.101e+19  1.035e+05  -3.39e+05
     1e+31 -1.099e+20 -2.593e+19  7.903e+04 -3.347e+05
     1e+31 -1.182e+20 -1.999e+19  5.565e+04 -3.289e+05
     1e+31 -1.267e+20 -1.313e+19   3.34e+04 -3.219e+05
     1e+31 -1.353e+20 -5.286e+18  1.231e+04 -3.138e+05
     1e+31 -1.438e+20    3.6e+18      -7586 -3.046e+05
     1e+31 -1.522e+20  1.359e+19 -2.626e+04 -2.944e+05
     1e+31 -1.604e+20  2.475e+19 -4.369e+04 -2.834e+05
     1e+31 -1.684e+20  3.713e+19 -5.987e+04 -2.717e+05
     1e+31  -1.76e+20  5.079e+19  -7.48e+04 -2.594e+05
     1e+31 -1.832e+20  6.579e+19 -8.848e+04 -2.465e+05
     1e+31 -1.897e+20  8.216e+19 -1.009e+05 -2.332e+05
     1e+31 -1.956e+20  9.997e+19 -1.121e+05 -2.195e+05
     1e+31 -2.006e+20  1.192e+20 -1.222e+05 -2.056e+05
     1e+31 -2.046e+20    1.4e+20  -1.31e+05 -1.915e+05
     1e+31 -2.075e+20  1.623e+20 -1.386e+05 -1.773e+05
     1e+31  -2.09e+20  1.861e+20 -1.452e+05 -1.631e+05
     1e+31  -2.09e+20  2.114e+20 -1.506e+05  -1.49e+05
     1e+31 -2.073e+20  2.383e+20 -1.551e+05 -1.349e+05
     1e+31 -2.037e+20  2.666e+20 -1.585e+05 -1.211e+05
     1e+31  -1.98e+20  2.965e+20 -1.609e+05 -1.075e+05
     1e+31 -1.899e+20  3.277e+20 -1.624e+05 -9.413e+04
     1e+31 -1.147e+18 -9.149e+17  2.146e+06 -2.385e+06
     1e+31 -1.466e+18 -5.156e+17  1.233e+06 -2.789e+06
     1e+31 -1.647e+18 -1.625e+16  2.715e+05 -2.888e+06
     1e+31 -1.656e+18  5.337e+17 -6.404e+05 -2.695e+06
     1e+31  -1.48e+18  1.075e+18 -1.421e+06 -2.248e+06
     1e+31 -1.125e+18  1.546e+18 -2.008e+06 -1.605e+06
     1e+31 -6.188e+17   1.89e+18  -2.36e+06 -8.326e+05
     1e+31 -3.646e+15  2.058e+18 -2.453e+06      -4226
     1e+31  6.551e+17  2.017e+18 -2.283e+06  7.959e+05
     1e+31   1.29e+18  1.755e+18 -1.871e+06  1.493e+06
     1e+31  1.825e+18  1.288e+18 -1.264e+06  2.013e+06
     1e+31  2.195e+18  6.548e+17 -5.314e+05  2.302e+06
     1e+31  2.349e+18 -8.208e+16  2.416e+05  2.336e+06
     1e+31  2.264e+18 -8.465e+17  9.651e+05  2.121e+06
     1e+31  1.945e+18  -1.56e+18  1.561e+06  1.699e+06
     1e+31  1.421e+18 -2.156e+18  1.976e+06  1.133e+06
     1e+31  7.424e+17  -2.58e+18  2.185e+06  4.984e+05
     1e+31 -3.111e+16 -2.802e+18  2.195e+06 -1.318e+05
     1e+31 -8.376e+17 -2.813e+18  2.034e+06 -6.995e+05
     1e+31 -1.623e+18 -2.623e+18  1.746e+06 -1.167e+06
     1e+31 -2.342e+18 -2.253e+18  1.375e+06 -1.515e+06
     1e+31 -2.961e+18 -1.732e+18  9.643e+05 -1.741e+06
     1e+31  -3.46e+18 -1.093e+18  5.479e+05 -1.855e+06
     1e+31 -3.823e+18 -3.679e+17  1.519e+05 -1.873e+06
     1e+31  -4.05e+18   4.15e+17 -2.074e+05 -1.812e+06
     1e+31 -4.138e+18  1.229e+18 -5.196e+05 -1.691e+06
     1e+31 -4.094e+18  2.054e+18 -7.807e+05 -1.529e+06
     1e+31 -3.925e+18   2.87e+18 -9.902e+05 -1.338e+06
     1e+31 -3.637e+18  3.663e+18 -1.151e+06 -1.133e+06
     1e+31 -3.241e+18  4.421e+18 -1.266e+06 -9.214e+05
     1e+31 -2.743e+18  5.135e+18 -1.341e+06  -7.12e+05
     1e+31 -2.153e+18  5.797e+18 -1.382e+06 -5.099e+05
     1e+31 -1.476e+18  6.401e+18 -1.393e+06 -3.189e+05
     1e+31 -7.209e+17  6.941e+18 -1.378e+06 -1.415e+05
     1e+31  1.073e+17  7.412e+18 -1.344e+06  2.062e+04
     1e+31  1.003e+18  7.811e+18 -1.293e+06  1.669e+05
     1e+31  1.961e+18  8.133e+18 -1.229e+06   2.97e+05
     1e+31  2.976e+18  8.374e+18 -1.156e+06  4.113e+05
     1e+31  4.046e+18  8.531e+18 -1.075e+06  5.102e+05
     1e+31  5.164e+18  8.599e+18 -9.894e+05  5.945e+05
     1e+31  6.329e+18  8.573e+18 -9.008e+05  6.652e+05
     1e+31  7.534e+18   8.45e+18 -8.107e+05  7.231e+05
     1e+31  8.777e+18  8.223e+18 -7.204e+05  7.691e+05
     1e+31  1.005e+19  7.888e+18  -6.31e+05  8.044e+05
     1e+31  1.136e+19  7.438e+18 -5.434e+05  8.297e+05
     1e+31  1.268e+19  6.869e+18 -4.582e+05  8.461e+05
     1e+31  1.402e+19  6.173e+18  -3.76e+05  8.545e+05
     1e+31  1.538e+19  5.343e+18 -2.972e+05  8.555e+05
     1e+31  1.673e+19  4.375e+18 -2.222e+05  8.501e+05
     1e+31  1.808e+19  3.259e+18 -1.512e+05  8.389e+05
     1e+31  1.942e+19  1.991e+18 -8.427e+04  8.227e+05
     1e+31  2.073e+19  5.614e+17 -2.164e+04  8.021e+05
     1e+31    2.2e+19 -1.035e+18  3.665e+04  7.776e+05
     1e+31  2.323e+19 -2.805e+18   9.06e+04  7.498e+05
     1e+31   2.44e+19 -4.756e+18  1.402e+05  7.192e+05
     1e+31   2.55e+19 -6.893e+18  1.856e+05  6.863e+05
     1e+31   2.65e+19 -9.223e+18  2.267e+05  6.514e+05
     1e+31   2.74e+19 -1.175e+19  2.638e+05   6.15e+05
     1e+31  2.817e+19 -1.448e+19  2.968e+05  5.774e+05
     1e+31   2.88e+19 -1.741e+19  3.259e+05   5.39e+05
     1e+31  2.925e+19 -2.055e+19  3.513e+05      5e+05
     1e+31  2.952e+19  -2.39e+19  3.731e+05  4.608e+05
     1e+31  2.957e+19 -2.745e+19  3.914e+05  4.215e+05
     1e+31  2.938e+19 -3.121e+19  4.064e+05  3.825e+05
     1e+31  2.892e+19 -3.518e+19  4.183e+05  3.438e+05
     1e+31  2.817e+19 -3.934e+19  4.271e+05  3.058e+05
     1e+31  2.708e+19 -4.369e+19  4.332e+05  2.685e+05
     1e+31  2.564e+19 -4.821e+19  4.366e+05  2.321e+05
     1e+31   2.38e+19 -5.291e+19  4.375e+05  1.968e+05
     1e+31  2.154e+19 -5.775e+19  4.361e+05  1.627e+05
     1e+31  1.882e+19 -6.272e+19  4.325e+05  1.298e+05
     1e+31   1.56e+19 -6.779e+19   4.27e+05  9.824e+04
     1e+31  1.185e+19 -7.295e+19  4.196e+05  6.812e+04
     1e+31   7.52e+18 -7.815e+19  4.105e+05   3.95e+04
     1e+31  2.587e+18 -8.337e+19  3.999e+05  1.242e+04
     1e+31 -2.991e+18 -8.857e+19   3.88e+05 -1.309e+04
     1e+31 -9.252e+18 -9.369e+19  3.748e+05 -3.699e+04
     1e+31 -1.623e+19 -9.869e+19  3.605e+05 -5.927e+04
     1e+31 -2.396e+19 -1.035e+20  3.453e+05 -7.991e+04
     1e+31 -3.248e+19 -1.081e+20  3.294e+05 -9.892e+04
     1e+31 -4.182e+19 -1.124e+20  3.127e+05 -1.163e+05
     1e+31   -5.2e+19 -1.163e+20  2.955e+05 -1.321e+05
     1e+31 -6.305e+19 -1.198e+20  2.779e+05 -1.463e+05
     1e+31   -7.5e+19 -1.227e+20    2.6e+05 -1.589e+05
     1e+31 -8.786e+19  -1.25e+20  2.419e+05   -1.7e+05
     1e+31 -1.016e+20 -1.265e+20  2.236e+05 -1.796e+05
